285,1463,661,593,727
286,456,1425,1327,1113
287,1267,1009,246,365
288,1255,331,982,577
289,80,718,736,203
290,992,1077,1019,190
291,749,1148,580,208
292,1475,1454,63,256
293,1058,849,381,1431
294,566,27,90,512
295,404,819,1184,1112
296,1003,1191,1355,544
297,1448,1293,1214,512
298,1430,1407,678,105
299,1149,904,883,1116
300,1292,1416,232,17
301,994,724,357,1051
302,1195,1132,627,1312
303,1291,597,850,915
304,1211,512,1445,1077
305,1415,123,557,1035
306,1303,671,848,430
307,724,1373,244,1147
308,111,350,574,1019
309,1162,1336,1077,882
310,259,361,1276,1176
311,951,258,352,665
312,738,41,719,1229
313,189,450,468,999
314,843,43,1043,376
315,932,868,1397,95
316,486,602,298,1368
317,4,196,514,267
318,1258,1175,133,274
319,656,77,970,1409
320,101,1201,952,1151
321,1221,1443,10,476
322,952,1151,377,974
323,583,275,1086,164
324,1428,546,60,741
325,569,333,1297,89
326,684,950,732,1028
327,274,631,570,470
328,1171,809,145,1432
329,869,833,1327,150
330,1431,1321,21,172
331,288,1255,649,1288
332,492,1130,16,844
333,1403,569,872,325
334,402,192,133,1296
335,420,1408,1265,1055
336,855,1077,202,5
337,282,1322,839,1337
338,300,1292,479,232
339,777,708,56,873
340,466,909,11,843
341,555,1101,873,1033
342,368,405,2,514
343,84,1206,750,188
344,924,1441,959,1108
345,1473,911,881,625
346,900,1364,161,218
347,1198,587,667,552
348,566,109,1359,604
349,596,953,1279,835
350,637,208,365,1278
351,1047,20,951,3
352,155,1341,402,76
353,801,38,65,1449
354,1036,161,484,803
355,44,259,1001,624
356,1087,32,80,655
357,537,121,301,444
358,134,1008,1105,384
359,852,441,1385,10
360,1108,615,69,665
361,310,589,1170,770
362,947,1173,826,1352
363,682,1352,252,1359
364,62,626,9,1185
365,246,721,650,208
366,564,1075,767,909
367,139,33,1394,1452
368,405,342,224,646
369,159,116,255,1045
370,1185,1054,1291,786
371,1041,679,42,1202
372,1424,1258,370,1054
373,1193,1429,1192,1186
374,953,1257,929,242
375,655,500,1330,1375
376,693,1184,794,1305
377,322,952,1151,1374
378,553,1341,1380,1479
379,992,978,975,1128
380,508,94,590,1240
381,1263,972,1403,1226
382,694,405,725,828
383,914,903,1377,677
384,763,1337,593,698
385,1203,14,67,177
386,791,1181,928,639
387,876,1245,539,1215
388,1063,424,694,996
389,1040,471,528,79
390,1033,553,540,216
391,1337,365,246,135
392,1476,643,536,1439
393,981,200,760,1173
394,1035,71,1410,611
395,242,923,197,596
396,1104,949,1243,798
397,183,1436,1022,894
398,1441,697,1235,927
399,404,1110,1460,646
400,138,1440,544,1384
401,1171,237,473,803
402,553,1341,352,334
403,576,1332,628,1170
404,1460,46,1308,807
405,368,342,382,1438
406,1192,1424,586,1149
407,1408,110,1414,933
408,1021,993,1335,1068
409,699,1476,1150,414
410,1307,1288,746,956
411,483,764,1103,616
412,3,1263,153,495
413,234,695,1302,1033
414,1006,1150,826,1140
415,1408,478,816,153
416,1199,892,1045,459
417,537,446,110,639
418,1154,861,1233,563
419,928,1100,1089,1475
420,131,483,335,1103
421,516,800,1232,67
422,543,648,754,1077
423,784,593,1133,955
424,388,694,644,552
425,868,932,315,701
426,143,171,722,636
427,221,1323,659,523
428,1075,140,1278,983
429,1165,990,19,991
430,844,1303,804,306
431,646,985,1122,527
432,1347,1146,193,911
433,63,995,72,211
434,1017,272,832,649
435,662,1299,103,247
436,1229,985,1079,1044
437,840,830,174,761
438,1015,1316,1419,661
439,260,27,90,882
440,465,1279,993,182
441,181,279,1126,778
442,343,661,566,1220
443,1169,689,1121,245
444,537,1215,1080,860
445,796,236,758,520
446,110,417,1419,673
447,844,657,1208,934
448,969,1396,22,805
449,1334,651,716,865
450,468,313,1437,793
451,468,893,752,548
452,1464,808,877,1450
453,1198,1051,156,1415
454,847,485,1409,629
455,198,172,779,23
456,109,882,90,1072
457,474,376,693,1438
458,58,654,203,1414
459,537,83,892,935
460,1196,1092,745,67
461,886,801,647,405
462,657,1457,35,1141
463,239,1344,937,537
464,493,996,614,1308
465,440,1253,752,411
466,909,340,1118,712
467,132,873,1350,770
468,450,451,189,313
469,672,128,129,100
470,793,327,450,758
471,569,389,1313,140
472,588,1264,74,152
473,1439,870,1171,401
474,457,400,44,1371
475,781,131,1320,850
476,1435,477,578,10
477,10,1148,578,476
478,415,1103,102,1329
479,805,338,1200,704
480,679,140,697,619
481,534,139,1430,1352
482,1386,441,404,877
483,72,783,1103,702
484,1121,1137,439,1415
485,1148,10,1211,476
486,333,774,602,1403
487,994,536,1436,885
488,1323,523,221,427
489,237,1459,647,461
490,1093,1024,1361,1075
491,597,975,291,805
492,1372,560,80,32
493,464,1308,896,794
494,164,616,1185,1103
495,49,224,1078,985
496,1315,885,989,144
497,174,761,1070,1057
498,1028,920,582,1134
499,270,1474,40,864
500,944,375,610,541
501,1100,32,1419,935
502,1066,636,330,1055
503,1141,1413,61,714
504,1144,768,862,773
505,140,1225,1075,983
506,724,1000,1,591
507,564,980,1063,272
508,380,590,1240,1251
509,1102,1188,1261,47
510,839,272,47,491
511,1439,156,870,441
512,1230,953,111,304
513,1232,537,1137,595
514,267,196,4,342
515,707,273,1009,810
516,421,951,200,603
517,696,72,483,1453
518,1440,1364,1321,138
519,610,674,151,807
520,836,833,652,445
521,833,836,445,107
522,929,229,1424,385
523,221,684,488,427
524,1271,841,855,309
525,66,1301,901,1027
526,958,170,786,172
527,1202,1408,697,985
528,79,887,89,896
529,1303,1109,825,355
530,1124,1453,1361,1395
531,92,883,1247,318
532,1462,681,1138,605
533,1007,1003,1037,610
534,481,123,1359,1352
535,962,840,626,985
536,994,655,392,487
537,444,1338,417,357
538,585,604,760,956
539,387,1004,1420,984
540,796,563,1180,1147
541,500,674,1460,375
542,612,1231,199,655
543,247,422,1414,801
544,702,1397,1471,400
545,1005,1357,483,131
546,194,1248,168,1120
547,925,821,682,1033
548,1398,615,893,1068
549,1,556,729,1289
550,1328,1047,924,30
551,1008,881,1091,66
552,1198,347,875,1038
553,1341,402,378,352
554,580,1122,291,1284
555,341,40,29,873
556,549,666,1,1402
557,1075,766,365,1035
558,926,604,760,51
559,1181,477,74,10
560,1437,492,1090,720
561,20,562,951,876
562,247,830,1058,561
563,1180,1202,589,1121
564,855,82,336,366
565,83,1389,194,769
566,294,27,348,604
567,1115,768,842,647
568,1041,1005,1344,1199
569,89,15,325,333
570,785,133,327,180
571,596,269,686,210
572,770,597,1110,864
573,32,923,375,731
574,1399,308,750,705
575,780,167,232,958
576,403,1143,168,241
577,649,698,1017,288
578,1148,477,939,827
579,6,967,1478,235
580,291,10,1148,1284
581,21,666,100,954
582,1300,888,1338,1227
583,75,323,1349,78
584,156,694,388,424
585,538,1207,964,956
586,62,406,39,785
587,1359,347,667,208
588,22,1264,1129,231
589,361,563,732,1170
590,508,1071,1065,1332
591,1001,999,1309,893
592,860,701,444,1466
593,181,285,1232,61
594,1107,876,1015,438
595,1366,192,884,1248
596,953,642,929,571
597,491,1017,649,272
598,803,466,187,767
599,121,1270,1338,605
600,176,1221,6,1107
601,244,665,1028,724
602,118,146,671,486
603,1372,951,798,20
604,760,566,1467,1046
605,918,881,131,1105
606,1454,375,1210,62
607,1192,983,1101,1035
608,973,629,964,642
609,658,1259,1405,588
610,1202,996,519,1180
611,394,1182,607,1035
612,1173,542,24,1006
613,729,714,1415,1439
614,896,17,1388,1195
615,548,277,1246,678
616,494,1327,1414,411
617,1027,733,1242,70
618,1204,126,1087,1139
619,300,1097,448,480
620,732,1439,743,979
621,190,753,1343,950
622,754,1326,447,688
623,1249,1324,738,1448
624,754,1019,1001,355
625,1387,963,990,1478
626,1185,535,1074,364
627,1148,330,21,485
628,215,1304,413,403
629,196,734,1319,4
630,667,776,1118,1272
631,196,327,14,4
632,1239,1201,851,1298
633,66,917,227,173
634,807,828,370,996
635,245,1412,832,886
636,502,1247,280,352
637,350,246,365,208
638,131,1406,745,1476
639,692,957,1134,67
640,240,1313,679,1475
641,1359,32,492,587
642,596,1212,140,1313
643,392,821,1213,98
644,424,694,984,243
645,1313,1020,34,1310
646,1319,342,832,796
647,842,1228,862,768
648,1019,1420,1433,1032
649,577,819,597,1017
650,365,208,82,721
651,1123,576,716,449
652,833,1374,322,952
653,278,658,96,742
654,710,596,1473,1212
655,940,375,761,994
656,970,319,192,1430
657,447,1354,35,1183
658,96,849,1216,653
659,221,1323,261,427
660,869,1359,1444,1352
661,285,1107,1316,438
662,1299,103,435,247
663,696,143,512,41
664,290,1274,1433,1133
665,951,20,30,239
666,1143,954,241,556
667,347,534,587,1382
668,1187,275,636,616
669,26,1395,167,702
670,187,294,1277,466
671,602,1403,118,333
672,93,469,1245,450
673,814,1020,446,417
674,684,610,519,541
675,385,213,128,318
676,1417,846,1433,597
677,1243,914,779,1145
678,249,615,1001,1309
679,1313,140,1101,371
680,835,1157,512,787
681,52,1401,710,808
682,31,252,839,363
683,222,203,1304,1389
684,1028,326,920,674
685,671,1028,463,205
686,404,1184,399,149
687,953,248,800,43
688,93,1148,1211,759
689,36,1147,1169,109
690,703,740,658,742
691,195,1301,227,1017
692,639,67,44,1332
693,376,1179,1295,457
694,382,388,1198,424
695,1302,758,413,201
696,517,663,999,153
697,1202,927,1441,251
698,1337,577,839,67
699,1476,409,211,645
700,578,477,10,1148
701,1314,860,1242,425
702,167,544,669,483
703,1049,96,849,690
704,491,149,597,1422
705,200,574,1478,981
706,1394,1478,277,981
707,515,273,1009,810
708,339,777,1120,806
709,963,482,1104,13
710,1473,654,681,276
711,1033,682,109,1346
712,466,187,1118,1256
713,863,1227,1127,992
714,877,796,125,295
715,953,111,242,835
716,135,714,651,449
717,1185,976,785,49
718,1227,289,1311,1393
719,39,1123,11,1370
720,940,945,1243,560
721,365,246,291,208
722,103,662,1125,247
723,1037,1354,610,1355
724,301,506,307,601
725,694,382,150,497
726,785,1367,927,811
727,1463,285,36,1107
728,170,818,1209,1089
729,613,253,1063,929
730,23,1088,1120,1243
731,1419,573,739,1199
732,620,589,279,361
733,617,1242,1027,70
734,629,1304,1412,804
735,1029,220,463,849
736,923,269,289,1041
737,1074,823,626,145
738,312,41,1229,623
739,973,1138,731,1048
740,1215,1084,690,792
741,792,324,1110,58
742,658,333,1136,653
743,941,770,620,262
744,754,1187,827,986
745,702,127,638,1272
746,917,842,1269,1015
747,117,1081,19,459
748,679,810,1325,33
749,1148,291,759,827
750,1228,1465,343,574
751,45,1223,1197,650
752,904,160,465,428
753,282,621,152,22
754,624,1019,744,1026
755,109,1213,1304,1203
756,147,604,1332,484
757,1030,1399,776,968
758,695,100,793,445
759,749,827,291,1314
760,604,1319,1196,1415
761,174,1391,32,497
762,10,1163,125,1442
763,71,1337,67,384
764,795,411,1056,808
765,970,1359,1352,481
766,935,983,1361,557
767,366,719,598,11
768,842,1269,647,773
769,917,906,36,1249
770,361,743,572,925
771,828,1296,1308,1400
772,826,414,1140,1150
773,842,768,647,1115
774,486,1256,185,288
775,1008,911,551,1146
776,1039,922,957,757
777,339,708,1296,873
778,1277,441,181,1059
779,1042,23,677,455
780,414,575,772,39
781,475,851,206,204
782,598,91,631,262
783,483,1297,702,853
784,423,1377,955,1133
785,570,717,1077,726
786,52,370,681,543
787,1278,1122,962,428
788,1479,402,1341,527
789,229,151,1438,597
790,1256,1107,1072,1025
791,1430,656,192,534
792,741,1215,740,989
793,470,758,450,158
794,1308,376,493,108
795,1212,764,596,929
796,996,445,967,1184
797,110,371,284,191
798,603,1057,244,1372
799,1358,1038,141,676
800,1419,1000,421,337
801,543,353,1414,461
802,1002,394,1439,1401
803,1036,598,401,354
804,1456,1304,734,1428
805,448,1396,300,491
806,708,1000,1137,996
807,404,279,1028,1460
808,52,1090,681,1372
809,328,272,491,279
810,983,515,1101,821
811,1052,93,139,100
812,1062,131,72,1471
813,131,1439,1114,654
814,673,160,1044,1229
815,1125,963,722,1185
816,153,415,662,1068
817,145,563,1422,862
818,1025,820,284,978
819,1402,649,295,1017
820,818,29,578,978
821,925,983,56,810
822,949,669,1047,1368
823,1138,1300,385,480
824,1178,857,573,1237
825,1011,945,529,1109
826,1102,1140,414,1261
827,578,749,1148,291
828,771,382,634,1433
829,185,1418,77,823
830,1125,562,437,352
831,928,879,1398,359
832,646,597,188,635
833,869,652,329,520
834,616,1408,668,697
835,953,596,512,1021
836,520,1059,1383,133
837,200,269,1304,973
838,11,1318,340,39
839,510,1337,682,698
840,535,1441,437,798
841,524,1271,1203,855
842,773,1115,768,1288
843,217,314,1469,466
844,447,273,1324,1208
845,1034,195,314,880
846,1038,1330,676,6
847,274,444,582,1200
848,103,810,945,505
849,96,658,1431,703
850,1324,475,303,35
851,781,1298,195,1285
852,359,1460,867,404
853,88,995,428,1219
854,1000,123,1045,211
855,336,1271,524,5
856,140,1391,455,560
857,1178,824,1237,611
858,1473,929,710,654
859,895,1437,879,41
860,592,1314,1270,1242
861,1158,418,1154,563
862,842,647,768,1288
863,1227,713,1127,1071
864,925,1132,17,597
865,98,449,1158,69
866,1269,119,768,1411
867,852,77,1427,484
868,95,315,932,1397
869,833,660,329,34
870,1182,1439,233,473
871,1336,57,568,1233
872,333,146,1403,569
873,56,339,29,341
874,839,508,1252,1285
875,552,1214,1046,1020
876,186,594,387,1215
877,714,1386,482,61
878,122,681,7,145
879,859,259,831,895
880,845,1421,184,483
881,918,1473,605,551
882,1077,309,336,290
883,531,1247,1407,1075
884,595,1366,885,83
885,1087,83,68,884
886,1228,1038,1293,461
887,528,79,15,89
888,582,1466,1473,1300
889,148,772,1140,826
890,80,610,32,375
891,842,773,647,917
892,459,1118,416,595
893,451,548,1253,1369
894,183,0,1111,694
895,1001,859,249,1437
896,614,89,1075,79
897,980,436,559,486
898,329,209,915,869
899,45,1460,771,1028
900,73,346,774,1031
901,66,633,525,277
902,1376,1044,1409,1478
903,12,383,436,451
904,752,140,1225,505
905,21,162,742,658
906,769,389,1161,225
907,1270,247,1314,1101
908,21,188,277,249
909,466,340,509,557
910,1381,1162,974,98
911,1272,345,881,957
912,1269,647,1015,124
913,1356,1083,145,1018
914,677,1243,949,383
915,1452,898,303,458
916,54,1028,674,594
917,746,1269,1288,842
918,605,881,131,717
919,1155,1387,722,1182
920,684,1170,1442,732
921,184,1030,51,1399
922,1430,776,114,77
923,395,573,610,736
924,344,550,1450,1047
925,821,864,547,17
926,558,1078,259,1046
927,697,110,1437,1441
928,419,831,1272,1255
929,953,596,858,795
930,365,146,954,208
931,210,1457,1025,75
932,315,868,95,1397
933,1361,986,72,517
934,108,626,447,827
935,983,1361,1313,766
936,1153,694,629,1388
937,951,463,1047,1137
938,1102,1261,1140,509
939,578,700,271,477
940,655,720,108,375
941,743,979,1439,620
942,167,702,998,1165
943,453,203,628,105
944,500,181,870,1002
945,1243,171,247,1299
946,1263,381,1179,1295
947,1430,1352,362,1126
948,1352,154,241,1446
949,23,396,1243,914
950,543,326,1002,1341
951,665,20,603,30
952,322,1151,377,974
953,929,596,715,512
954,930,666,241,979
955,1102,1006,1261,1140
956,629,196,4,514
957,639,385,911,776
958,1150,1140,414,772
959,344,1458,748,1176
960,1469,694,388,233
961,1304,1160,1083,734
962,535,1038,665,188
963,1387,625,1185,1068
964,585,608,1000,901
965,1043,909,466,843
966,35,627,654,19
967,1478,796,579,404
968,1289,757,191,175
969,448,1420,524,204
970,656,765,319,294
971,1459,84,131,605
972,381,313,1350,999
973,1419,739,608,1342
974,1151,952,322,377
975,491,439,265,260
976,717,167,249,785
977,1086,658,849,1253
978,1148,749,578,291
979,941,620,930,954
980,564,897,72,433
981,166,200,264,1055
982,1438,288,375,511
983,821,1313,1075,140
984,1215,148,644,1189
985,436,535,527,1229
986,111,933,744,483
987,140,1313,821,983
988,118,1317,719,602
989,58,282,792,1462
990,1185,625,963,1387
991,626,702,1387,114
992,290,61,309,379
993,52,440,408,1448
994,536,301,487,655
995,63,853,88,433
996,150,610,62,796
997,1384,234,714,185
998,1185,942,512,1230
999,1437,696,859,591
1000,800,506,708,1248
1001,895,591,1237,678
1002,1064,1121,1364,944
1003,296,533,1191,1185
1004,1341,165,612,1259
1005,131,1297,1194,545
1006,414,1150,1102,1261
1007,533,12,1327,1436
1008,134,551,358,775
1009,246,365,1075,515
1010,1075,1219,428,515
1011,5,1109,855,825
1012,48,1103,1019,1206
1013,227,66,633,200
1014,1247,1365,275,615
1015,647,1222,842,438
1016,1293,446,372,1322
1017,272,597,577,819
1018,1356,242,913,145
1019,754,1077,1026,290
1020,1250,1332,645,1304
1021,408,835,953,374
1022,1440,397,676,1399
1023,951,80,987,665
1024,1075,350,1278,211
1025,818,790,546,931
1026,1019,754,1110,755
1027,617,1242,733,551
1028,684,1147,279,181
1029,809,918,611,1182
1030,757,266,1399,184
1031,144,1419,898,973
1032,1433,1077,648,1417
1033,413,547,83,29
1034,845,1149,131,1367
1035,1219,394,1177,1075
1036,803,354,1207,944
1037,1010,810,533,723
1038,846,1358,1061,1265
1039,776,36,1038,1339
1040,389,222,414,772
1041,1199,371,563,568
1042,779,23,198,1117
1043,466,965,314,843
1044,1229,436,902,106
1045,369,159,255,116
1046,604,760,37,1095
1047,951,351,550,665
1048,132,115,739,145
1049,703,14,177,119
1050,1232,503,1141,1251
1051,1126,978,453,1148
1052,100,139,811,83
1053,1392,995,1374,974
1054,1424,370,1350,372
1055,216,1265,1228,264
1056,929,654,764,596
1057,798,761,1450,1087
1058,293,562,904,971
1059,1147,71,1293,836
1060,1075,428,1177,983
1061,1038,1351,1265,264
1062,551,1270,425,701
1063,388,424,694,333
1064,90,1002,1121,439
1065,590,1046,589,1147
1066,502,325,1226,1403
1067,347,587,1055,797
1068,963,1185,1340,548
1069,348,1187,1030,60
1070,497,174,761,77
1071,1359,1227,28,1332
1072,90,100,109,456
1073,179,241,234,403
1074,737,626,145,1248
1075,1009,983,428,365
1076,201,301,827,655
1077,202,336,882,309
1078,1262,1244,49,495
1079,436,1247,1229,160
1080,1462,1351,444,229
1081,747,117,1005,545
1082,4,145,30,196
1083,1353,913,1396,168
1084,563,852,1478,740
1085,779,890,761,935
1086,977,927,323,138
1087,356,80,885,1057
1088,730,868,95,216
1089,1091,114,419,728
1090,1243,560,1372,171
1091,85,551,1089,94
1092,1377,756,460,1104
1093,1145,490,1131,1313
1094,803,1078,1118,718
1095,1046,259,887,589
1096,816,48,1280,659
1097,619,543,951,436
1098,337,94,380,1203
1099,1366,503,1141,516
1100,501,122,284,1419
1101,810,983,821,679
1102,1261,1188,509,1140
1103,483,127,411,1185
1104,396,709,914,1092
1105,605,131,1471,358
1106,1201,952,1151,377
1107,1256,194,594,210
1108,360,344,615,665
1109,1011,529,825,5
1110,260,1460,1452,399
1111,614,233,894,1195
1112,1385,295,1460,404
1113,1306,1276,465,310
1114,45,1272,325,813
1115,842,119,567,773
1116,119,5,827,82
1117,23,949,1243,720
1118,466,712,1262,1213
1119,482,919,1068,1054
1120,1248,194,1339,1393
1121,161,484,563,975
1122,1278,350,202,554
1123,719,651,575,167
1124,530,411,1361,1425
1125,722,830,140,815
1126,1051,441,580,175
1127,1227,713,863,551
1128,1336,1162,309,974
1129,22,588,74,5
1130,441,1354,657,844
1131,92,20,1093,603
1132,925,864,17,821
1133,260,1312,157,1341
1134,639,1227,537,1311
1135,646,55,368,1033
1136,569,15,333,1403
1137,194,1276,484,937
1138,739,760,385,823
1139,203,68,1467,718
1140,1102,1261,826,1150
1141,503,1413,324,1050
1142,80,4,47,196
1143,576,666,182,241
1144,504,1411,1349,842
1145,1093,1313,983,1075
1146,216,676,177,1478
1147,1028,796,589,689
1148,477,10,749,978
1149,299,1034,406,1384
1150,414,1006,1140,958
1151,322,952,377,974
1152,194,68,1366,210
1153,936,956,538,975
1154,418,1233,209,861
1155,919,881,1283,405
1156,1053,1374,40,974
1157,195,1263,839,518
1158,861,537,1242,733
1159,494,840,138,492
1160,961,343,635,608
1161,906,1075,594,112
1162,1336,309,1128,910
1163,887,1131,1175,987
1164,1015,233,647,1028
1165,53,115,167,626
1166,126,885,869,329
1167,155,1420,1341,352
1168,594,973,379,219
1169,443,689,484,674
1170,123,1442,361,920
1171,401,328,1439,473
1172,1365,870,1350,995
1173,1222,612,1444,362
1174,33,356,1476,869
1175,665,1131,1163,318
1176,1316,310,537,959
1177,1075,1219,1035,958
1178,824,857,573,1237
1179,693,1320,376,1263
1180,563,610,1202,125
1181,477,559,10,1284
1182,870,1171,611,473
1183,1235,251,217,657
1184,1460,1385,1308,376
1185,990,963,494,717
1186,138,1364,1200,754
1187,744,668,476,275
1188,1102,509,1261,414
1189,984,713,881,200
1190,156,446,559,459
1191,1003,296,228,1039
1192,406,607,23,1376
1193,373,1429,1186,1192
1194,1005,1383,133,459
1195,302,17,614,156
1196,760,1444,187,371
1197,231,1284,59,721
1198,347,694,552,453
1199,1041,83,459,416
1200,333,1403,671,1136
1201,377,1151,952,322
1202,697,610,1180,527
1203,385,841,524,755
1204,126,618,574,1055
1205,570,133,470,532
1206,343,1471,1320,1347
1207,585,756,1194,604
1208,844,256,447,77
1209,597,728,1451,434
1210,1266,577,219,62
1211,759,304,749,485
1212,795,642,596,1005
1213,755,98,1118,69
1214,1260,216,875,297
1215,200,444,984,860
1216,658,283,74,1345
1217,1378,97,57,1317
1218,216,54,1478,818
1219,1075,1009,1035,983
1220,604,187,760,566
1221,176,321,600,1316
1222,1173,1015,647,842
